"","...1","Project","Replication","Lab","DV","Group"
"185",259,"ML1","Jacowitz_Distance","charles",4418,1
"186",260,"ML1","Jacowitz_Distance","charles",2825,1
"187",261,"ML1","Jacowitz_Distance","charles",1011,0
"188",264,"ML1","Jacowitz_Distance","charles",325,0
"189",265,"ML1","Jacowitz_Distance","charles",814.5,0
"190",266,"ML1","Jacowitz_Distance","charles",4018.5,1
"191",267,"ML1","Jacowitz_Distance","charles",4018.5,1
"192",269,"ML1","Jacowitz_Distance","charles",4018.5,1
"193",270,"ML1","Jacowitz_Distance","charles",1385,1
"194",271,"ML1","Jacowitz_Distance","charles",3457,1
"195",273,"ML1","Jacowitz_Distance","charles",1455,1
"196",274,"ML1","Jacowitz_Distance","charles",3974,0
"197",275,"ML1","Jacowitz_Distance","charles",3457,1
"198",276,"ML1","Jacowitz_Distance","charles",4295,1
"199",277,"ML1","Jacowitz_Distance","charles",1455,1
"200",278,"ML1","Jacowitz_Distance","charles",76.5,1
"201",280,"ML1","Jacowitz_Distance","charles",1011,1
"202",281,"ML1","Jacowitz_Distance","charles",5184.5,0
"203",282,"ML1","Jacowitz_Distance","charles",814.5,0
"204",283,"ML1","Jacowitz_Distance","charles",4018.5,0
"205",285,"ML1","Jacowitz_Distance","charles",3060,0
"206",286,"ML1","Jacowitz_Distance","charles",400,0
"207",287,"ML1","Jacowitz_Distance","charles",76.5,0
"208",288,"ML1","Jacowitz_Distance","charles",4418,1
"209",289,"ML1","Jacowitz_Distance","conncoll",4676,1
"210",291,"ML1","Jacowitz_Distance","conncoll",4676,1
"211",293,"ML1","Jacowitz_Distance","conncoll",952,0
"212",294,"ML1","Jacowitz_Distance","conncoll",2163.5,0
"213",295,"ML1","Jacowitz_Distance","conncoll",3732.5,0
"214",296,"ML1","Jacowitz_Distance","conncoll",3732.5,1
"215",297,"ML1","Jacowitz_Distance","conncoll",3732.5,1
"216",298,"ML1","Jacowitz_Distance","conncoll",3397.5,0
"217",300,"ML1","Jacowitz_Distance","conncoll",3216,0
"218",302,"ML1","Jacowitz_Distance","conncoll",1360.5,0
"219",303,"ML1","Jacowitz_Distance","conncoll",2163.5,0
"220",304,"ML1","Jacowitz_Distance","conncoll",4676,1
"221",306,"ML1","Jacowitz_Distance","conncoll",4676,1
"222",307,"ML1","Jacowitz_Distance","conncoll",580,0
"223",310,"ML1","Jacowitz_Distance","conncoll",5082,1
"224",311,"ML1","Jacowitz_Distance","conncoll",2163.5,0
"225",312,"ML1","Jacowitz_Distance","conncoll",3216,0
"226",313,"ML1","Jacowitz_Distance","conncoll",4676,1
"227",314,"ML1","Jacowitz_Distance","conncoll",3416,1
"228",315,"ML1","Jacowitz_Distance","conncoll",2163.5,0
"229",316,"ML1","Jacowitz_Distance","conncoll",2163.5,1
"230",317,"ML1","Jacowitz_Distance","conncoll",580,0
"231",318,"ML1","Jacowitz_Distance","conncoll",5082,1
"232",319,"ML1","Jacowitz_Distance","conncoll",2163.5,1
"233",320,"ML1","Jacowitz_Distance","conncoll",4676,1
"234",321,"ML1","Jacowitz_Distance","conncoll",2163.5,1
"235",322,"ML1","Jacowitz_Distance","conncoll",1189,0
"236",323,"ML1","Jacowitz_Distance","conncoll",2163.5,0
"237",324,"ML1","Jacowitz_Distance","conncoll",5286.5,1
"238",325,"ML1","Jacowitz_Distance","conncoll",4676,1
"239",326,"ML1","Jacowitz_Distance","conncoll",2163.5,0
"240",328,"ML1","Jacowitz_Distance","conncoll",2163.5,0
"241",329,"ML1","Jacowitz_Distance","conncoll",3732.5,1
"242",330,"ML1","Jacowitz_Distance","conncoll",4676,1
"243",332,"ML1","Jacowitz_Distance","conncoll",3427,1
"244",333,"ML1","Jacowitz_Distance","conncoll",2163.5,1
"245",334,"ML1","Jacowitz_Distance","conncoll",178.5,0
"246",335,"ML1","Jacowitz_Distance","conncoll",3732.5,1
"247",336,"ML1","Jacowitz_Distance","conncoll",3732.5,1
"248",338,"ML1","Jacowitz_Distance","conncoll",2163.5,0
"249",339,"ML1","Jacowitz_Distance","conncoll",4676,1
"250",341,"ML1","Jacowitz_Distance","conncoll",2163.5,0
"251",342,"ML1","Jacowitz_Distance","conncoll",1189,0
"252",343,"ML1","Jacowitz_Distance","conncoll",4165.5,1
"253",345,"ML1","Jacowitz_Distance","conncoll",5229.5,1
"254",346,"ML1","Jacowitz_Distance","conncoll",4676,1
"255",347,"ML1","Jacowitz_Distance","conncoll",212.5,0
"256",348,"ML1","Jacowitz_Distance","conncoll",4676,1
"257",349,"ML1","Jacowitz_Distance","conncoll",1189,1
"258",350,"ML1","Jacowitz_Distance","conncoll",3216,1
"259",351,"ML1","Jacowitz_Distance","conncoll",4676,1
"260",352,"ML1","Jacowitz_Distance","conncoll",1189,0
"261",353,"ML1","Jacowitz_Distance","conncoll",5275,1
"262",354,"ML1","Jacowitz_Distance","conncoll",4676,1
"263",355,"ML1","Jacowitz_Distance","conncoll",3216,1
"264",356,"ML1","Jacowitz_Distance","conncoll",2163.5,1
"265",357,"ML1","Jacowitz_Distance","conncoll",22,0
"266",358,"ML1","Jacowitz_Distance","conncoll",1189,0
"267",359,"ML1","Jacowitz_Distance","conncoll",4676,1
"268",360,"ML1","Jacowitz_Distance","conncoll",4905.5,1
"269",361,"ML1","Jacowitz_Distance","conncoll",3397.5,1
"270",362,"ML1","Jacowitz_Distance","conncoll",4676,1
"271",363,"ML1","Jacowitz_Distance","conncoll",580,0
"272",364,"ML1","Jacowitz_Distance","conncoll",5082,1
"273",365,"ML1","Jacowitz_Distance","conncoll",2163.5,1
"274",366,"ML1","Jacowitz_Distance","conncoll",580,0
"275",367,"ML1","Jacowitz_Distance","conncoll",4676,1
"276",368,"ML1","Jacowitz_Distance","conncoll",580,1
"277",369,"ML1","Jacowitz_Distance","conncoll",4676,1
"278",370,"ML1","Jacowitz_Distance","conncoll",380.5,0
"279",372,"ML1","Jacowitz_Distance","conncoll",3732.5,1
"280",373,"ML1","Jacowitz_Distance","conncoll",580,0
"281",374,"ML1","Jacowitz_Distance","conncoll",2163.5,0
"282",375,"ML1","Jacowitz_Distance","conncoll",2163.5,1
"283",376,"ML1","Jacowitz_Distance","conncoll",2163.5,0
"284",377,"ML1","Jacowitz_Distance","conncoll",4676,1
"285",378,"ML1","Jacowitz_Distance","conncoll",4676,1
"286",379,"ML1","Jacowitz_Distance","conncoll",580,0
"287",380,"ML1","Jacowitz_Distance","conncoll",2163.5,0
"288",381,"ML1","Jacowitz_Distance","conncoll",3980.5,1
"289",382,"ML1","Jacowitz_Distance","conncoll",2163.5,0
"290",383,"ML1","Jacowitz_Distance","conncoll",580,1
"291",384,"ML1","Jacowitz_Distance","csun",4676,1
"292",385,"ML1","Jacowitz_Distance","csun",5261.5,1
"293",387,"ML1","Jacowitz_Distance","csun",5163,1
"294",388,"ML1","Jacowitz_Distance","csun",3732.5,1
"295",389,"ML1","Jacowitz_Distance","csun",2163.5,1
"296",390,"ML1","Jacowitz_Distance","csun",3035.5,0
"297",391,"ML1","Jacowitz_Distance","csun",4165.5,1
"298",392,"ML1","Jacowitz_Distance","csun",2163.5,1
"299",393,"ML1","Jacowitz_Distance","csun",4165.5,0
"300",394,"ML1","Jacowitz_Distance","csun",2163.5,1
"301",395,"ML1","Jacowitz_Distance","csun",2163.5,0
"302",396,"ML1","Jacowitz_Distance","csun",2163.5,0
"303",397,"ML1","Jacowitz_Distance","csun",1564,0
"304",398,"ML1","Jacowitz_Distance","csun",2163.5,0
"305",399,"ML1","Jacowitz_Distance","csun",2163.5,1
"306",400,"ML1","Jacowitz_Distance","csun",2163.5,1
"307",402,"ML1","Jacowitz_Distance","csun",4676,1
"308",404,"ML1","Jacowitz_Distance","csun",43.5,0
"309",405,"ML1","Jacowitz_Distance","csun",2163.5,1
"310",406,"ML1","Jacowitz_Distance","csun",3732.5,1
"311",409,"ML1","Jacowitz_Distance","csun",2163.5,0
"312",410,"ML1","Jacowitz_Distance","csun",5082,1
"313",411,"ML1","Jacowitz_Distance","csun",4971.5,1
"314",412,"ML1","Jacowitz_Distance","csun",3732.5,1
"315",413,"ML1","Jacowitz_Distance","csun",5249,1
"316",414,"ML1","Jacowitz_Distance","csun",3732.5,0
"317",415,"ML1","Jacowitz_Distance","csun",2926,1
"318",417,"ML1","Jacowitz_Distance","csun",2163.5,0
"319",418,"ML1","Jacowitz_Distance","csun",2163.5,0
"320",419,"ML1","Jacowitz_Distance","csun",2163.5,1
"321",420,"ML1","Jacowitz_Distance","csun",1189,0
"322",421,"ML1","Jacowitz_Distance","csun",5082,1
"323",422,"ML1","Jacowitz_Distance","csun",2163.5,0
"324",423,"ML1","Jacowitz_Distance","csun",580,0
"325",424,"ML1","Jacowitz_Distance","csun",4676,1
"326",425,"ML1","Jacowitz_Distance","csun",2163.5,0
"327",426,"ML1","Jacowitz_Distance","csun",2163.5,1
"328",427,"ML1","Jacowitz_Distance","csun",2163.5,0
"329",428,"ML1","Jacowitz_Distance","csun",580,0
"330",429,"ML1","Jacowitz_Distance","csun",1569.5,1
"331",430,"ML1","Jacowitz_Distance","csun",580,0
"332",431,"ML1","Jacowitz_Distance","csun",2163.5,1
"333",432,"ML1","Jacowitz_Distance","csun",5082,1
"334",433,"ML1","Jacowitz_Distance","csun",2163.5,1
"335",434,"ML1","Jacowitz_Distance","csun",8,0
"336",435,"ML1","Jacowitz_Distance","csun",4676,1
"337",437,"ML1","Jacowitz_Distance","csun",5245,1
"338",438,"ML1","Jacowitz_Distance","csun",4676,0
"339",439,"ML1","Jacowitz_Distance","csun",2926,1
"340",440,"ML1","Jacowitz_Distance","csun",1189,0
"341",441,"ML1","Jacowitz_Distance","csun",3732.5,1
"342",442,"ML1","Jacowitz_Distance","csun",4676,1
"343",443,"ML1","Jacowitz_Distance","csun",113.5,0
"344",444,"ML1","Jacowitz_Distance","csun",4676,1
"345",445,"ML1","Jacowitz_Distance","csun",3992,1
"346",446,"ML1","Jacowitz_Distance","csun",1564,0
"347",447,"ML1","Jacowitz_Distance","csun",580,0
"348",448,"ML1","Jacowitz_Distance","csun",580,0
"349",449,"ML1","Jacowitz_Distance","csun",5352,1
"350",450,"ML1","Jacowitz_Distance","csun",5303.5,1
"351",451,"ML1","Jacowitz_Distance","csun",849,0
"352",452,"ML1","Jacowitz_Distance","csun",1360.5,0
"353",453,"ML1","Jacowitz_Distance","csun",3216,1
"354",455,"ML1","Jacowitz_Distance","csun",760,1
"355",457,"ML1","Jacowitz_Distance","csun",3732.5,1
"356",458,"ML1","Jacowitz_Distance","csun",2163.5,0
"357",459,"ML1","Jacowitz_Distance","csun",3216,1
"358",460,"ML1","Jacowitz_Distance","csun",2163.5,0
"359",461,"ML1","Jacowitz_Distance","csun",2163.5,1
"360",462,"ML1","Jacowitz_Distance","csun",1540.5,0
"361",463,"ML1","Jacowitz_Distance","csun",2163.5,1
"362",464,"ML1","Jacowitz_Distance","csun",2163.5,0
"363",465,"ML1","Jacowitz_Distance","csun",2163.5,1
"364",466,"ML1","Jacowitz_Distance","csun",2163.5,1
"365",467,"ML1","Jacowitz_Distance","csun",2163.5,1
"366",468,"ML1","Jacowitz_Distance","csun",1189,0
"367",469,"ML1","Jacowitz_Distance","csun",4676,1
"368",470,"ML1","Jacowitz_Distance","csun",4676,1
"369",471,"ML1","Jacowitz_Distance","csun",2163.5,0
"370",472,"ML1","Jacowitz_Distance","csun",2163.5,0
"371",473,"ML1","Jacowitz_Distance","csun",2163.5,0
"372",474,"ML1","Jacowitz_Distance","csun",3732.5,0
"373",475,"ML1","Jacowitz_Distance","csun",2163.5,0
"374",476,"ML1","Jacowitz_Distance","csun",4165.5,1
"375",477,"ML1","Jacowitz_Distance","csun",4374,1
"376",478,"ML1","Jacowitz_Distance","csun",3732.5,1
"377",479,"ML1","Jacowitz_Distance","csun",4165.5,1
"378",482,"ML1","Jacowitz_Distance","help",134,0
"379",483,"ML1","Jacowitz_Distance","help",3973,0
"380",484,"ML1","Jacowitz_Distance","help",4976.5,0
"381",485,"ML1","Jacowitz_Distance","help",2825,1
"382",486,"ML1","Jacowitz_Distance","help",814.5,0
"383",487,"ML1","Jacowitz_Distance","help",814.5,0
"384",488,"ML1","Jacowitz_Distance","help",4418,1
"385",491,"ML1","Jacowitz_Distance","help",1387.5,0
"386",492,"ML1","Jacowitz_Distance","help",201.5,0
"387",493,"ML1","Jacowitz_Distance","help",325,0
"388",494,"ML1","Jacowitz_Distance","help",76.5,0
"389",495,"ML1","Jacowitz_Distance","help",325,0
"390",496,"ML1","Jacowitz_Distance","help",2825,1
"391",497,"ML1","Jacowitz_Distance","help",5319,1
"392",498,"ML1","Jacowitz_Distance","help",3050.5,0
"393",500,"ML1","Jacowitz_Distance","help",4018.5,1
"394",501,"ML1","Jacowitz_Distance","help",1011,1
"395",502,"ML1","Jacowitz_Distance","help",3050.5,0
"396",503,"ML1","Jacowitz_Distance","help",29.5,0
"397",504,"ML1","Jacowitz_Distance","help",76.5,0
"398",505,"ML1","Jacowitz_Distance","help",2825,0
"399",506,"ML1","Jacowitz_Distance","help",4976.5,1
"400",508,"ML1","Jacowitz_Distance","help",325,0
"401",509,"ML1","Jacowitz_Distance","help",4418,1
"402",511,"ML1","Jacowitz_Distance","help",325,0
"403",512,"ML1","Jacowitz_Distance","help",4975,1
"404",513,"ML1","Jacowitz_Distance","help",29.5,0
"405",514,"ML1","Jacowitz_Distance","help",2825,0
"406",515,"ML1","Jacowitz_Distance","help",831,0
"407",517,"ML1","Jacowitz_Distance","help",2825,0
"408",519,"ML1","Jacowitz_Distance","help",5184.5,1
"409",522,"ML1","Jacowitz_Distance","help",325,0
"410",525,"ML1","Jacowitz_Distance","help",157.5,0
"411",526,"ML1","Jacowitz_Distance","help",2825,1
"412",529,"ML1","Jacowitz_Distance","help",4313.5,1
"413",534,"ML1","Jacowitz_Distance","help",1455,1
"414",536,"ML1","Jacowitz_Distance","help",4368.5,1
"415",537,"ML1","Jacowitz_Distance","help",814.5,1
"416",539,"ML1","Jacowitz_Distance","help",76.5,0
"417",541,"ML1","Jacowitz_Distance","help",325,0
"418",542,"ML1","Jacowitz_Distance","help",2825,0
"419",543,"ML1","Jacowitz_Distance","help",4418,1
"420",544,"ML1","Jacowitz_Distance","help",925,0
"421",545,"ML1","Jacowitz_Distance","help",325,0
"422",546,"ML1","Jacowitz_Distance","help",201.5,0
"423",547,"ML1","Jacowitz_Distance","help",814.5,0
"424",548,"ML1","Jacowitz_Distance","help",5328,1
"425",549,"ML1","Jacowitz_Distance","help",814.5,0
"426",550,"ML1","Jacowitz_Distance","help",1011,0
"427",551,"ML1","Jacowitz_Distance","help",201.5,0
"428",552,"ML1","Jacowitz_Distance","help",814.5,0
"429",553,"ML1","Jacowitz_Distance","help",870,0
"430",554,"ML1","Jacowitz_Distance","help",814.5,0
"431",555,"ML1","Jacowitz_Distance","help",2825,0
"432",556,"ML1","Jacowitz_Distance","help",325,0
"433",557,"ML1","Jacowitz_Distance","help",2825,1
"434",560,"ML1","Jacowitz_Distance","help",76.5,0
"435",561,"ML1","Jacowitz_Distance","help",5319,1
"436",562,"ML1","Jacowitz_Distance","help",1011,0
"437",563,"ML1","Jacowitz_Distance","help",3457,1
"438",565,"ML1","Jacowitz_Distance","help",2825,0
"439",567,"ML1","Jacowitz_Distance","help",325,0
"440",569,"ML1","Jacowitz_Distance","help",325,0
"441",571,"ML1","Jacowitz_Distance","help",4951.5,1
"442",572,"ML1","Jacowitz_Distance","help",3457,1
"443",573,"ML1","Jacowitz_Distance","help",2825,0
"444",574,"ML1","Jacowitz_Distance","help",4309,1
"445",575,"ML1","Jacowitz_Distance","help",1515,1
"446",576,"ML1","Jacowitz_Distance","help",134,0
"447",577,"ML1","Jacowitz_Distance","help",1455,1
"448",579,"ML1","Jacowitz_Distance","help",3381,1
"449",580,"ML1","Jacowitz_Distance","help",5145,1
"450",581,"ML1","Jacowitz_Distance","help",3373.5,1
"451",583,"ML1","Jacowitz_Distance","ithaca",580,0
"452",584,"ML1","Jacowitz_Distance","ithaca",4676,0
"453",585,"ML1","Jacowitz_Distance","ithaca",3732.5,1
"454",586,"ML1","Jacowitz_Distance","ithaca",2163.5,1
"455",587,"ML1","Jacowitz_Distance","ithaca",2163.5,1
"456",588,"ML1","Jacowitz_Distance","ithaca",2926,0
"457",589,"ML1","Jacowitz_Distance","ithaca",3216,0
"458",590,"ML1","Jacowitz_Distance","ithaca",3732.5,1
"459",592,"ML1","Jacowitz_Distance","ithaca",4676,1
"460",593,"ML1","Jacowitz_Distance","ithaca",2163.5,0
"461",594,"ML1","Jacowitz_Distance","ithaca",4165.5,1
"462",595,"ML1","Jacowitz_Distance","ithaca",2163.5,0
