"","...1","Project","Replication","Lab","DV","Group"
"221",276,"ML1","Jacowitz_Everest","charles",3263,1
"222",277,"ML1","Jacowitz_Everest","charles",3341,1
"223",278,"ML1","Jacowitz_Everest","charles",2804,0
"224",279,"ML1","Jacowitz_Everest","charles",2592,1
"225",280,"ML1","Jacowitz_Everest","charles",2804,1
"226",281,"ML1","Jacowitz_Everest","charles",2804,1
"227",282,"ML1","Jacowitz_Everest","charles",2804,0
"228",284,"ML1","Jacowitz_Everest","charles",3058,1
"229",285,"ML1","Jacowitz_Everest","charles",3063.5,1
"230",286,"ML1","Jacowitz_Everest","charles",3263,1
"231",287,"ML1","Jacowitz_Everest","charles",5549.5,1
"232",288,"ML1","Jacowitz_Everest","charles",2494,1
"233",290,"ML1","Jacowitz_Everest","conncoll",4642,1
"234",291,"ML1","Jacowitz_Everest","conncoll",1655,0
"235",292,"ML1","Jacowitz_Everest","conncoll",4293.5,0
"236",294,"ML1","Jacowitz_Everest","conncoll",4642,1
"237",295,"ML1","Jacowitz_Everest","conncoll",1172.5,0
"238",296,"ML1","Jacowitz_Everest","conncoll",3586.5,1
"239",297,"ML1","Jacowitz_Everest","conncoll",1509.5,0
"240",298,"ML1","Jacowitz_Everest","conncoll",4002,1
"241",299,"ML1","Jacowitz_Everest","conncoll",1887.5,0
"242",300,"ML1","Jacowitz_Everest","conncoll",3806,0
"243",302,"ML1","Jacowitz_Everest","conncoll",1401,0
"244",303,"ML1","Jacowitz_Everest","conncoll",3586.5,1
"245",305,"ML1","Jacowitz_Everest","conncoll",1008,1
"246",306,"ML1","Jacowitz_Everest","conncoll",5417.5,0
"247",307,"ML1","Jacowitz_Everest","conncoll",1316.5,0
"248",309,"ML1","Jacowitz_Everest","conncoll",4642,1
"249",310,"ML1","Jacowitz_Everest","conncoll",4642,1
"250",311,"ML1","Jacowitz_Everest","conncoll",3586.5,0
"251",312,"ML1","Jacowitz_Everest","conncoll",3314.5,1
"252",313,"ML1","Jacowitz_Everest","conncoll",4002,1
"253",314,"ML1","Jacowitz_Everest","conncoll",1780.5,0
"254",315,"ML1","Jacowitz_Everest","conncoll",4002,1
"255",316,"ML1","Jacowitz_Everest","conncoll",906,0
"256",318,"ML1","Jacowitz_Everest","conncoll",737,0
"257",319,"ML1","Jacowitz_Everest","conncoll",4138.5,1
"258",320,"ML1","Jacowitz_Everest","conncoll",3586.5,1
"259",321,"ML1","Jacowitz_Everest","conncoll",3586.5,1
"260",322,"ML1","Jacowitz_Everest","conncoll",539,0
"261",323,"ML1","Jacowitz_Everest","conncoll",1401,0
"262",324,"ML1","Jacowitz_Everest","conncoll",5562,1
"263",325,"ML1","Jacowitz_Everest","conncoll",1780.5,0
"264",326,"ML1","Jacowitz_Everest","conncoll",3586.5,0
"265",327,"ML1","Jacowitz_Everest","conncoll",3586.5,1
"266",328,"ML1","Jacowitz_Everest","conncoll",1509.5,0
"267",329,"ML1","Jacowitz_Everest","conncoll",258,0
"268",330,"ML1","Jacowitz_Everest","conncoll",5118.5,1
"269",332,"ML1","Jacowitz_Everest","conncoll",2266.5,0
"270",333,"ML1","Jacowitz_Everest","conncoll",3586.5,1
"271",334,"ML1","Jacowitz_Everest","conncoll",2393.5,0
"272",335,"ML1","Jacowitz_Everest","conncoll",3586.5,1
"273",336,"ML1","Jacowitz_Everest","conncoll",4002,1
"274",337,"ML1","Jacowitz_Everest","conncoll",4642,1
"275",338,"ML1","Jacowitz_Everest","conncoll",3586.5,1
"276",339,"ML1","Jacowitz_Everest","conncoll",5203,1
"277",340,"ML1","Jacowitz_Everest","conncoll",3160,0
"278",341,"ML1","Jacowitz_Everest","conncoll",3586.5,1
"279",343,"ML1","Jacowitz_Everest","conncoll",539,0
"280",344,"ML1","Jacowitz_Everest","conncoll",1401,0
"281",345,"ML1","Jacowitz_Everest","conncoll",4642,1
"282",346,"ML1","Jacowitz_Everest","conncoll",420,0
"283",347,"ML1","Jacowitz_Everest","conncoll",1172.5,0
"284",348,"ML1","Jacowitz_Everest","conncoll",4642,1
"285",349,"ML1","Jacowitz_Everest","conncoll",3160,0
"286",350,"ML1","Jacowitz_Everest","conncoll",4214.5,1
"287",351,"ML1","Jacowitz_Everest","conncoll",4642,1
"288",352,"ML1","Jacowitz_Everest","conncoll",2517,1
"289",353,"ML1","Jacowitz_Everest","conncoll",4950.5,1
"290",354,"ML1","Jacowitz_Everest","conncoll",4002,1
"291",355,"ML1","Jacowitz_Everest","conncoll",3056,1
"292",356,"ML1","Jacowitz_Everest","conncoll",5417.5,1
"293",357,"ML1","Jacowitz_Everest","conncoll",5302.5,1
"294",358,"ML1","Jacowitz_Everest","conncoll",4138.5,1
"295",360,"ML1","Jacowitz_Everest","conncoll",5417.5,1
"296",361,"ML1","Jacowitz_Everest","conncoll",4642,1
"297",362,"ML1","Jacowitz_Everest","conncoll",5238,1
"298",363,"ML1","Jacowitz_Everest","conncoll",1401,0
"299",364,"ML1","Jacowitz_Everest","conncoll",258,0
"300",366,"ML1","Jacowitz_Everest","conncoll",1172.5,0
"301",367,"ML1","Jacowitz_Everest","conncoll",4642,1
"302",368,"ML1","Jacowitz_Everest","conncoll",1650,0
"303",369,"ML1","Jacowitz_Everest","conncoll",4642,1
"304",370,"ML1","Jacowitz_Everest","conncoll",164.5,0
"305",371,"ML1","Jacowitz_Everest","conncoll",4642,1
"306",372,"ML1","Jacowitz_Everest","conncoll",3586.5,1
"307",373,"ML1","Jacowitz_Everest","conncoll",5118.5,1
"308",374,"ML1","Jacowitz_Everest","conncoll",2393.5,0
"309",375,"ML1","Jacowitz_Everest","conncoll",2662.5,1
"310",376,"ML1","Jacowitz_Everest","conncoll",4950.5,1
"311",377,"ML1","Jacowitz_Everest","conncoll",4642,1
"312",378,"ML1","Jacowitz_Everest","conncoll",356.5,0
"313",379,"ML1","Jacowitz_Everest","conncoll",3586.5,0
"314",380,"ML1","Jacowitz_Everest","conncoll",4642,0
"315",382,"ML1","Jacowitz_Everest","conncoll",4138.5,1
"316",383,"ML1","Jacowitz_Everest","conncoll",2393.5,0
"317",384,"ML1","Jacowitz_Everest","csun",4002,1
"318",385,"ML1","Jacowitz_Everest","csun",4846.5,1
"319",386,"ML1","Jacowitz_Everest","csun",3307.5,1
"320",387,"ML1","Jacowitz_Everest","csun",4642,1
"321",388,"ML1","Jacowitz_Everest","csun",3160,1
"322",389,"ML1","Jacowitz_Everest","csun",4433.5,1
"323",391,"ML1","Jacowitz_Everest","csun",2116,1
"324",392,"ML1","Jacowitz_Everest","csun",2748.5,0
"325",393,"ML1","Jacowitz_Everest","csun",3586.5,1
"326",394,"ML1","Jacowitz_Everest","csun",3586.5,1
"327",395,"ML1","Jacowitz_Everest","csun",539,0
"328",396,"ML1","Jacowitz_Everest","csun",3297,1
"329",397,"ML1","Jacowitz_Everest","csun",3297,1
"330",398,"ML1","Jacowitz_Everest","csun",4642,1
"331",399,"ML1","Jacowitz_Everest","csun",2574.5,0
"332",400,"ML1","Jacowitz_Everest","csun",258,0
"333",401,"ML1","Jacowitz_Everest","csun",1401,0
"334",402,"ML1","Jacowitz_Everest","csun",258,0
"335",403,"ML1","Jacowitz_Everest","csun",258,0
"336",404,"ML1","Jacowitz_Everest","csun",5288,1
"337",405,"ML1","Jacowitz_Everest","csun",2266.5,0
"338",407,"ML1","Jacowitz_Everest","csun",1780.5,0
"339",409,"ML1","Jacowitz_Everest","csun",3160,0
"340",410,"ML1","Jacowitz_Everest","csun",4375.5,1
"341",411,"ML1","Jacowitz_Everest","csun",3806,0
"342",412,"ML1","Jacowitz_Everest","csun",3806,1
"343",413,"ML1","Jacowitz_Everest","csun",405,0
"344",414,"ML1","Jacowitz_Everest","csun",4002,1
"345",415,"ML1","Jacowitz_Everest","csun",2539.5,1
"346",416,"ML1","Jacowitz_Everest","csun",171,0
"347",417,"ML1","Jacowitz_Everest","csun",2116,0
"348",418,"ML1","Jacowitz_Everest","csun",1457,0
"349",419,"ML1","Jacowitz_Everest","csun",2662.5,0
"350",420,"ML1","Jacowitz_Everest","csun",3002,1
"351",421,"ML1","Jacowitz_Everest","csun",4642,1
"352",422,"ML1","Jacowitz_Everest","csun",906,1
"353",423,"ML1","Jacowitz_Everest","csun",1008,1
"354",425,"ML1","Jacowitz_Everest","csun",4642,1
"355",426,"ML1","Jacowitz_Everest","csun",906,0
"356",427,"ML1","Jacowitz_Everest","csun",4138.5,1
"357",428,"ML1","Jacowitz_Everest","csun",5417.5,1
"358",429,"ML1","Jacowitz_Everest","csun",1655,0
"359",430,"ML1","Jacowitz_Everest","csun",5417.5,1
"360",431,"ML1","Jacowitz_Everest","csun",4642,1
"361",432,"ML1","Jacowitz_Everest","csun",5557.5,1
"362",433,"ML1","Jacowitz_Everest","csun",4138.5,1
"363",434,"ML1","Jacowitz_Everest","csun",5614,1
"364",435,"ML1","Jacowitz_Everest","csun",4642,1
"365",436,"ML1","Jacowitz_Everest","csun",1042,0
"366",437,"ML1","Jacowitz_Everest","csun",4642,1
"367",438,"ML1","Jacowitz_Everest","csun",4642,1
"368",440,"ML1","Jacowitz_Everest","csun",906,1
"369",441,"ML1","Jacowitz_Everest","csun",258,0
"370",442,"ML1","Jacowitz_Everest","csun",4642,1
"371",443,"ML1","Jacowitz_Everest","csun",48,0
"372",444,"ML1","Jacowitz_Everest","csun",4002,1
"373",445,"ML1","Jacowitz_Everest","csun",4642,1
"374",446,"ML1","Jacowitz_Everest","csun",3586.5,1
"375",447,"ML1","Jacowitz_Everest","csun",4642,1
"376",448,"ML1","Jacowitz_Everest","csun",5417.5,1
"377",450,"ML1","Jacowitz_Everest","csun",4642,1
"378",451,"ML1","Jacowitz_Everest","csun",683,0
"379",452,"ML1","Jacowitz_Everest","csun",4002,1
"380",453,"ML1","Jacowitz_Everest","csun",2662.5,1
"381",454,"ML1","Jacowitz_Everest","csun",4002,1
"382",455,"ML1","Jacowitz_Everest","csun",3586.5,1
"383",457,"ML1","Jacowitz_Everest","csun",334.5,0
"384",458,"ML1","Jacowitz_Everest","csun",3586.5,1
"385",459,"ML1","Jacowitz_Everest","csun",4243,1
"386",460,"ML1","Jacowitz_Everest","csun",2116,0
"387",462,"ML1","Jacowitz_Everest","csun",5417.5,0
"388",463,"ML1","Jacowitz_Everest","csun",2662.5,1
"389",464,"ML1","Jacowitz_Everest","csun",2748.5,0
"390",465,"ML1","Jacowitz_Everest","csun",3586.5,1
"391",466,"ML1","Jacowitz_Everest","csun",3586.5,1
"392",467,"ML1","Jacowitz_Everest","csun",3586.5,1
"393",468,"ML1","Jacowitz_Everest","csun",4642,1
"394",469,"ML1","Jacowitz_Everest","csun",4642,1
"395",470,"ML1","Jacowitz_Everest","csun",4642,1
"396",471,"ML1","Jacowitz_Everest","csun",3586.5,1
"397",472,"ML1","Jacowitz_Everest","csun",3160,0
"398",473,"ML1","Jacowitz_Everest","csun",5417.5,1
"399",474,"ML1","Jacowitz_Everest","csun",4002,1
"400",475,"ML1","Jacowitz_Everest","csun",3002,1
"401",476,"ML1","Jacowitz_Everest","csun",737,0
"402",477,"ML1","Jacowitz_Everest","csun",1172.5,0
"403",478,"ML1","Jacowitz_Everest","csun",4002,1
"404",479,"ML1","Jacowitz_Everest","csun",3881,1
"405",480,"ML1","Jacowitz_Everest","help",459,0
"406",483,"ML1","Jacowitz_Everest","help",979,0
"407",484,"ML1","Jacowitz_Everest","help",4878.5,1
"408",485,"ML1","Jacowitz_Everest","help",1466.5,0
"409",486,"ML1","Jacowitz_Everest","help",3862.5,1
"410",487,"ML1","Jacowitz_Everest","help",2287.5,0
"411",488,"ML1","Jacowitz_Everest","help",2206.5,1
"412",491,"ML1","Jacowitz_Everest","help",3071.5,1
"413",492,"ML1","Jacowitz_Everest","help",374,0
"414",493,"ML1","Jacowitz_Everest","help",665.5,0
"415",494,"ML1","Jacowitz_Everest","help",5270.5,1
"416",495,"ML1","Jacowitz_Everest","help",5032,1
"417",496,"ML1","Jacowitz_Everest","help",2730,1
"418",497,"ML1","Jacowitz_Everest","help",4878.5,1
"419",500,"ML1","Jacowitz_Everest","help",2206.5,0
"420",501,"ML1","Jacowitz_Everest","help",4878.5,1
"421",502,"ML1","Jacowitz_Everest","help",3085,1
"422",503,"ML1","Jacowitz_Everest","help",101.5,0
"423",505,"ML1","Jacowitz_Everest","help",5270.5,1
"424",507,"ML1","Jacowitz_Everest","help",990,0
"425",508,"ML1","Jacowitz_Everest","help",5549.5,1
"426",511,"ML1","Jacowitz_Everest","help",374,0
"427",512,"ML1","Jacowitz_Everest","help",1047.5,0
"428",513,"ML1","Jacowitz_Everest","help",35,0
"429",514,"ML1","Jacowitz_Everest","help",2015,0
"430",517,"ML1","Jacowitz_Everest","help",459,0
"431",519,"ML1","Jacowitz_Everest","help",665.5,0
"432",521,"ML1","Jacowitz_Everest","help",2068,0
"433",522,"ML1","Jacowitz_Everest","help",1030.5,0
"434",525,"ML1","Jacowitz_Everest","help",117,0
"435",529,"ML1","Jacowitz_Everest","help",4417.5,1
"436",530,"ML1","Jacowitz_Everest","help",374,0
"437",535,"ML1","Jacowitz_Everest","help",4175,1
"438",537,"ML1","Jacowitz_Everest","help",1686.5,0
"439",539,"ML1","Jacowitz_Everest","help",5549.5,1
"440",541,"ML1","Jacowitz_Everest","help",185.5,0
"441",542,"ML1","Jacowitz_Everest","help",1466.5,0
"442",545,"ML1","Jacowitz_Everest","help",4417.5,1
"443",547,"ML1","Jacowitz_Everest","help",2206.5,0
"444",548,"ML1","Jacowitz_Everest","help",1686.5,0
"445",549,"ML1","Jacowitz_Everest","help",4417.5,0
"446",550,"ML1","Jacowitz_Everest","help",374,0
"447",551,"ML1","Jacowitz_Everest","help",2804,1
"448",552,"ML1","Jacowitz_Everest","help",5270.5,1
"449",553,"ML1","Jacowitz_Everest","help",4417.5,0
"450",554,"ML1","Jacowitz_Everest","help",4417.5,1
"451",555,"ML1","Jacowitz_Everest","help",2206.5,1
"452",557,"ML1","Jacowitz_Everest","help",2206.5,0
"453",560,"ML1","Jacowitz_Everest","help",804,0
"454",561,"ML1","Jacowitz_Everest","help",5011,1
"455",562,"ML1","Jacowitz_Everest","help",2068,0
"456",565,"ML1","Jacowitz_Everest","help",63.5,0
"457",566,"ML1","Jacowitz_Everest","help",73,0
"458",567,"ML1","Jacowitz_Everest","help",5533,1
"459",568,"ML1","Jacowitz_Everest","help",3085,0
"460",569,"ML1","Jacowitz_Everest","help",2287.5,0
