"","Project","Replication","Lab","T_N","C_N","T_M","SE_T_M","C_M","SE_C_M","T_SD","SE_T_SD","C_SD","SE_C_SD","MD","SE_MD","pooled_SD","SE_pooled_SD","SMD","SE_SMD"
"11","ML1","Jacowitz_Chicago","lse",134,89,3819.35447761194,97.9638602012376,1649.42696629213,115.272775028753,1134.01366805727,69.5308391399557,1087.48118466106,81.9719785475441,2169.92751131981,152.566525064394,1115.71745009687,52.9496069380015,1.93826292751746,0.164302270175562
"12","ML1","Jacowitz_Chicago","luc",61,61,3315.89344262295,144.798033978684,1546.26229508197,121.085091002943,1130.90879795394,103.237376520071,945.70479276286,86.3306412894945,1769.63114754098,188.753993089638,1042.42799855536,67.0098096979286,1.6869692689872,0.209858809241603
"13","ML1","Jacowitz_Chicago","mcdaniel",39,45,3350.10256410256,222.000120955554,1254.77777777778,140.704122684063,1386.39031101163,159.029875315885,943.871949108104,100.617087848907,2095.32478632479,255.955652700777,1169.94014266064,90.8049656770997,1.77452821918204,0.256383227446975
"14","ML1","Jacowitz_Chicago","msvu",35,39,3076.08571428571,212.226467042462,1152.12820512821,125.311899293607,1255.54871110857,152.257645706139,782.572560264077,89.7672291099738,1923.95750915751,240.580658810569,1033.26370801612,85.5135129233256,1.84254486488288,0.275723339794065
"15","ML1","Jacowitz_Chicago","mturk",439,433,3708.72892938497,50.0339051083096,1829.94226327945,57.2407603779255,1048.32673289869,35.4196779097529,1191.10306559192,40.5221491911805,1878.78666610552,75.9591492437824,1121.49684909401,26.8703907753086,1.67380450579,0.0786504863614901
"16","ML1","Jacowitz_Chicago","osu",42,52,3896.42857142857,171.919231883334,1331.77884615385,133.892890302017,1114.16396290534,123.038826721235,965.515362807993,95.6002664190567,2564.64972527473,214.59883501338,1034.40294947105,75.8461041547539,2.45907626493457,0.272954917813129
"17","ML1","Jacowitz_Chicago","oxy",59,50,3361.9406779661,156.421441811283,1712.3,141.502666016566,1201.49589264421,111.556093051453,1000.57494696289,101.073332868976,1649.6406779661,214.133394515338,1113.9922273692,75.7975704022514,1.47042871812417,0.215289922785054
"18","ML1","Jacowitz_Chicago","pi",596,517,3566.05704697987,46.0670575403367,1970.42843326886,54.2490874991441,1124.64019983865,32.6016906698415,1233.49589648739,38.3970500957741,1595.62861371101,70.7054824986876,1176.45117959012,24.9463216709321,1.35539085809968,0.0665769995634809
"19","ML1","Jacowitz_Chicago","psu",40,45,3528.1125,193.534323702856,1160.27777777778,123.945946343716,1224.01853664267,138.592807840777,831.45468468027,88.6333671955309,2367.83472222222,224.832661956388,1034.63268041943,79.8236442844885,2.26782238078587,0.276808110840599
"20","ML1","Jacowitz_Chicago","qccuny",49,35,3674.81632653061,157.145014659078,1396.35714285714,200.070926049189,1100.01510261355,112.269821281603,1183.63556078563,143.536895275186,2278.45918367347,251.286816587607,1135.43459839283,88.126816044775,1.98826529297528,0.267610718772927
"21","ML1","Jacowitz_Chicago","qccuny2",31,37,3245.58064516129,217.340312280883,940.189189189189,157.080599363681,1210.09964532385,156.223192453026,955.483984046184,112.604867405699,2305.3914559721,262.646290898416,1078.69464971988,93.1850248736545,2.11281060289685,0.301268555489148
"22","ML1","Jacowitz_Chicago","sdsu",75,75,3565.38666666667,147.399375838562,1324.36,100.737191106721,1276.51603978165,104.928972109574,872.409666043084,71.711632806444,2241.02666666667,178.534471936569,1093.29589435459,63.332930687268,2.03938174016692,0.200649303687169
"23","ML1","Jacowitz_Chicago","swps",38,24,3860.75,187.144612226724,640.104166666667,156.949293076048,1153.63686819061,134.107561894974,768.891367053702,113.366847229011,3220.64583333333,266.833717433871,1023.39262068689,92.6536144082961,3.1074984870713,0.379684992021538
"24","ML1","Jacowitz_Chicago","swpson",70,56,3971.32142857143,122.370343788411,1843.71428571429,176.515324772118,1023.82375080996,87.1536654222893,1320.91973762479,125.944755322134,2127.60714285714,208.864047739917,1164.98799816062,73.6803104189524,1.81521887568205,0.211730421115242
"25","ML1","Jacowitz_Chicago","tamu",73,88,3977.43835616438,123.568713955466,1644.55681818182,118.550810897083,1055.77155483957,87.9809629032978,1112.10518354305,84.3084763897944,2332.88153798257,172.076944758782,1086.95737764102,60.762764626256,2.13610689896443,0.19747560768038
"26","ML1","Jacowitz_Chicago","tamuc",37,35,3964.58108108108,178.975102402115,1255.11428571429,186.309513739809,1088.66304674787,128.300170463771,1102.2219476352,133.664044499234,2709.4667953668,258.257214438244,1095.26976324566,91.9129967621784,2.44717363111556,0.30983288646315
"27","ML1","Jacowitz_Chicago","tamuon",103,95,3636.54368932039,105.918169717561,1721.88947368421,132.809456115744,1074.95201923656,75.2616951911327,1294.46645580608,94.4086692852321,1914.65421563618,168.610796841339,1185.31341791449,59.7152273068174,1.60912445897897,0.163152841244118
"28","ML1","Jacowitz_Chicago","tilburg",22,21,3328.54545454545,243.57101355909,1808.04761904762,192.936860214627,1142.44932063372,176.283757335699,884.147766280641,139.796036479852,1520.49783549784,312.589451329968,1024.61586980524,111.794756705607,1.4566282799613,0.338152835122285
"29","ML1","Jacowitz_Chicago","ufl",52,66,3570.125,153.299721631024,1134.33333333333,95.5157228012923,1105.46001371002,109.456851643394,775.973400284261,68.0573693488255,2435.79166666667,173.41712616279,935.243332729632,61.1387692762301,2.58756541931299,0.249617207174982
"30","ML1","Jacowitz_Chicago","unipd",37,40,3378.21621621622,173.205169115448,1777.3625,197.254647167885,1053.56591274941,124.163933555351,1247.5479282068,141.256986810323,1600.85371621622,264.246673018162,1158.49729255342,93.9665385870782,1.36796405870471,0.251275011646427
"31","ML1","Jacowitz_Chicago","uva",42,33,3570.9880952381,172.564220306844,1407.80303030303,152.872306864757,1118.34396563158,123.500430801291,878.184543705382,109.773067963173,2163.18506493507,237.285784212169,1020.05292109386,83.8478336128511,2.0987846133371,0.28699813086018
"32","ML1","Jacowitz_Chicago","vcu",50,50,3465.4,194.774564613576,1181.24,115.961277175105,1377.26415440917,139.124689009697,819.970054455699,82.8294836965039,2284.16,226.680720010524,1133.40360005262,80.547486483749,1.9998409987557,0.243690590463651
"33","ML1","Jacowitz_Chicago","wisc",38,50,3627.89473684211,178.474076953332,1611.05,134.713070173277,1100.18809913808,127.894268698853,952.565254339833,96.2236215523406,2016.84473684211,219.23607908319,1018.70277863992,77.2276583475315,1.96249204659828,0.259598854467632
"34","ML1","Jacowitz_Chicago","wku",38,48,3596.81578947368,201.932742014938,1054.01041666667,102.332320996661,1244.79702253481,144.704714585008,708.979116890658,73.1256124314821,2542.80537280702,213.168948752957,981.7188610224,75.2943995295298,2.56694937960604,0.290890866445635
"35","ML1","Jacowitz_Chicago","wl",42,31,3415.29761904762,159.86125940597,1925.96774193548,208.381436513893,1036.01936993101,114.409200064582,1160.21873609738,149.783594762099,1489.32987711214,258.150086575784,1090.22550321122,90.852125267602,1.35158514989658,0.259608725355073
"36","ML1","Jacowitz_Chicago","wpi",35,42,3595.32857142857,201.349845989988,1631.20238095238,174.523964339519,1191.20175319159,144.454430877349,1131.0445585426,124.902976658511,1964.12619047619,265.191001967716,1158.70288685921,93.9832144873093,1.67809042544038,0.263856313070482
